molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
4480,MOL004480,acetic acid,Methionyl-tRNA synthetase,1190,2800,,0.893837,0.702
4480,MOL004480,acetic acid,Protein ninB,1239,5226,,0.827456,0.704
4480,MOL004480,acetic acid,Bacterial hemoglobin,1253,4947,,0.879074,0.718
4480,MOL004480,acetic acid,Ornithine carbamoyltransferase chain I,1256,3415,,0.808511,0.708
4480,MOL004480,acetic acid,Meso-diaminopimelate D-dehydrogenase,1267,2900,,0.848466,0.732
4480,MOL004480,acetic acid,Fumarate hydratase class II,1269,3486,,0.830605,0.728
4480,MOL004480,acetic acid,DNA-3-methyladenine glycosylase 1,1270,3012,,0.867298,0.712
4480,MOL004480,acetic acid,"2,5-diketo-D-gluconic acid reductase A",1294,4484,,0.889692,0.706
4480,MOL004480,acetic acid,Pyruvate decarboxylase,1296,5600,,0.869767,0.704
4480,MOL004480,acetic acid,Glutathione reductase,1299,327,,0.890738,0.7
4480,MOL004480,acetic acid,Ferrichrome-iron receptor,1306,2427,,0.94905,0.714
4480,MOL004480,acetic acid,Histidinol-phosphate aminotransferase,1308,2546,,0.918543,0.704
4480,MOL004480,acetic acid,Histidinol dehydrogenase,1309,3191,,0.948393,0.74
4480,MOL004480,acetic acid,Pyruvate dehydrogenase [cytochrome],1311,845,,0.93894,0.7
4480,MOL004480,acetic acid,Acetyl-CoA acetyltransferase,1316,2596,,0.919047,0.758
4480,MOL004480,acetic acid,"Benzoate 1,2-dioxygenase electron transfer component",1327,5112,,0.900577,0.7
4480,MOL004480,acetic acid,"Catechol 1,2-dioxygenase",1328,2658,,0.9083,0.714
4480,MOL004480,acetic acid,Arsenical pump-driving ATPase,1341,3435,,0.965527,0.71
4480,MOL004480,acetic acid,Galactose-1-phosphate uridylyltransferase,1350,2590,,0.84622,0.704
4480,MOL004480,acetic acid,Formate acetyltransferase 1,1353,3178,,0.936348,0.766
4480,MOL004480,acetic acid,Carboxymethylenebutenolidase,1375,2378,,0.902821,0.712
4480,MOL004480,acetic acid,Beta-lactamase OXA-2,1378,3237,,0.888997,0.726
4480,MOL004480,acetic acid,Glycogen synthase 1,1388,5291,,0.808074,0.708
4480,MOL004480,acetic acid,Parathion hydrolase,1393,2796,,0.925719,0.726
4480,MOL004480,acetic acid,Cytochrome P450 121,1401,3411,,0.900352,0.72
4480,MOL004480,acetic acid,3-oxoacyl-[acyl-carrier-protein] synthase 3,1406,3138,,0.879805,0.736
4480,MOL004480,acetic acid,Cyclopropane-fatty-acyl-phospholipid synthase 2,1415,2242,,0.842228,0.734
4480,MOL004480,acetic acid,Pantoate--beta-alanine ligase,1416,2532,,0.954031,0.724
4480,MOL004480,acetic acid,Quinate/shikimate dehydrogenase,1425,4443,,0.920727,0.716
4480,MOL004480,acetic acid,N-acetylneuraminate lyase,1435,3000,,0.946112,0.7
4480,MOL004480,acetic acid,Thiosulfate sulfurtransferase glpE,1441,3204,,0.80842,0.704
4480,MOL004480,acetic acid,Adenylosuccinate synthetase,1458,2632,,0.95706,0.736
4480,MOL004480,acetic acid,Dihydroorotate dehydrogenase,1459,2775,,0.901521,0.74
4480,MOL004480,acetic acid,UPF0189 protein ymdB,1477,5443,,0.916971,0.718
4480,MOL004480,acetic acid,Arabinose operon regulatory protein,1496,3711,,0.940148,0.728
4480,MOL004480,acetic acid,Ribokinase,1497,3669,,0.828752,0.742
4480,MOL004480,acetic acid,Beta-lactamase SHV-2 precursor,1504,3701,,0.952398,0.738
4480,MOL004480,acetic acid,Fructose-bisphosphate aldolase class 2,1507,3693,,0.938468,0.742
4480,MOL004480,acetic acid,"Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive",1512,3676,,0.908741,0.728
4480,MOL004480,acetic acid,ATP-dependent Clp protease ATP-binding subunit clpA,1517,3777,,0.911686,0.716
4480,MOL004480,acetic acid,Succinate dehydrogenase flavoprotein subunit,1524,5725,,0.907107,0.742
4480,MOL004480,acetic acid,Fumarate reductase iron-sulfur subunit,1526,6462,,0.832188,0.704
4480,MOL004480,acetic acid,Beta-lactamase SHV-1 precursor,1531,3687,,0.954932,0.742
4480,MOL004480,acetic acid,Beta-lactamase SHV-1,1532,6691,,0.954932,0.742
4480,MOL004480,acetic acid,Acyl-CoA thioesterase I precursor,1535,3686,,0.879698,0.74
4480,MOL004480,acetic acid,Glucarate dehydratase,1549,3708,,0.882927,0.748
4480,MOL004480,acetic acid,Alanine racemase,1591,2453,,0.881438,0.752
4480,MOL004480,acetic acid,Glucose-6-phosphate 1-dehydrogenase,1604,2630,,0.901366,0.7
4480,MOL004480,acetic acid,GDP-mannose 6-dehydrogenase,1611,3367,,0.947253,0.704
4480,MOL004480,acetic acid,Gag-Pol polyprotein,1620,2237,,0.935489,0.774
4480,MOL004480,acetic acid,Uridine phosphorylase,1625,2257,,0.805444,0.726
4480,MOL004480,acetic acid,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1629,2758,,0.901068,0.728
4480,MOL004480,acetic acid,Carboxylesterase bioH,1633,2957,,0.972086,0.71
4480,MOL004480,acetic acid,Methionine synthase,1634,2935,,0.92151,0.73
4480,MOL004480,acetic acid,C4-dicarboxylate transport transcriptional regulatory protein dctD,1641,3336,,0.874971,0.716
4480,MOL004480,acetic acid,NADP-dependent alcohol dehydrogenase,1664,3446,,0.929877,0.704
4480,MOL004480,acetic acid,D-alanyl-D-alanine carboxypeptidase,1669,2461,,0.896567,0.724
4480,MOL004480,acetic acid,L-lactate dehydrogenase,1680,2424,,0.941826,0.706
4480,MOL004480,acetic acid,Putative ketoacyl reductase,1685,4531,,0.879767,0.718
4480,MOL004480,acetic acid,"2,2-dialkylglycine decarboxylase",1688,2740,,0.915155,0.7
4480,MOL004480,acetic acid,Glyceraldehyde-3-phosphate dehydrogenase,1699,4426,,0.861643,0.704
4480,MOL004480,acetic acid,Deacetoxycephalosporin C synthetase,1703,3334,,0.94308,0.74
4480,MOL004480,acetic acid,L(+)-mandelate dehydrogenase,1724,5180,,0.880337,0.714
4480,MOL004480,acetic acid,4-aminobutyrate aminotransferase,1740,2746,,0.803014,0.704
4480,MOL004480,acetic acid,Esterase,1743,3454,,0.946796,0.712
4480,MOL004480,acetic acid,"Glyceraldehyde-3-phosphate dehydrogenase, glycosomal",1746,2799,,0.833593,0.7
4480,MOL004480,acetic acid,Sensor protein fixL,1755,2915,,0.879899,0.748
4480,MOL004480,acetic acid,Indole-3-pyruvate decarboxylase,1756,5607,,0.983361,0.704
4480,MOL004480,acetic acid,Ecotin,1760,5046,,0.938011,0.714
4480,MOL004480,acetic acid,Cytosine deaminase,1782,3394,,0.817242,0.702
4480,MOL004480,acetic acid,Lactaldehyde dehydrogenase,1783,6557,,0.817562,0.706
4480,MOL004480,acetic acid,Siroheme synthase,1785,4318,,0.963711,0.728
4480,MOL004480,acetic acid,Orotidine 5'-phosphate decarboxylase,1786,3564,,0.926318,0.712
4480,MOL004480,acetic acid,dTDP-4-dehydrorhamnose reductase,1791,3598,,0.875583,0.7
4480,MOL004480,acetic acid,Aliphatic amidase expression-regulating protein,1809,2634,,0.916095,0.716
4480,MOL004480,acetic acid,"Acetolactate synthase, catabolic",1815,2786,,0.917427,0.702
4480,MOL004480,acetic acid,3-ketoacyl-CoA thiolase,1826,6765,,0.858647,0.714
4480,MOL004480,acetic acid,O-succinylbenzoate synthase,1831,4626,,0.900814,0.704
4480,MOL004480,acetic acid,"Alpha,alpha-trehalose-phosphate synthase [UDP-forming]",1862,2439,,0.868981,0.708
4480,MOL004480,acetic acid,Rhamnulose-1-phosphate aldolase,1868,3419,,0.886598,0.706
4480,MOL004480,acetic acid,L-rhamnose isomerase,1869,3422,,0.893268,0.722
4480,MOL004480,acetic acid,Molybdopterin-guanine dinucleotide biosynthesis protein A,1870,3085,,0.87802,0.74
4480,MOL004480,acetic acid,Diphtheria toxin repressor,1879,4801,,0.833746,0.724
4480,MOL004480,acetic acid,Phosphoribosylglycinamide formyltransferase 2,1881,2817,,0.878802,0.72
4480,MOL004480,acetic acid,UPF0124 protein yfiH,1886,4695,,0.863946,0.722
4480,MOL004480,acetic acid,HTH-type transcriptional regulator treR,1899,3402,,0.881344,0.716
4480,MOL004480,acetic acid,Beta-amylase,1902,3365,,0.873713,0.736
4480,MOL004480,acetic acid,Alpha-ketoglutarate-dependent taurine dioxygenase,1910,2529,,0.936881,0.742
4480,MOL004480,acetic acid,"2,3-diketo-L-gulonate reductase",1911,2336,,0.84915,0.716
4480,MOL004480,acetic acid,Proclavaminate amidinohydrolase,1915,3424,,0.816887,0.702
4480,MOL004480,acetic acid,Oxygen-insensitive NAD(P)H nitroreductase,1919,2936,,0.81941,0.734
4480,MOL004480,acetic acid,Isoaspartyl dipeptidase,1928,3281,,0.881039,0.706
4480,MOL004480,acetic acid,Monomeric sarcosine oxidase,1940,2380,,0.920548,0.752
4480,MOL004480,acetic acid,FMN-dependent NADH-azoreductase,1948,4407,,0.860666,0.718
4480,MOL004480,acetic acid,Nitrogen regulation protein NR(I),1949,2352,,0.897329,0.7
4480,MOL004480,acetic acid,Bacillolysin,1961,2457,,0.892483,0.744
4480,MOL004480,acetic acid,Aspartate-semialdehyde dehydrogenase,1984,3062,,0.933959,0.71
4480,MOL004480,acetic acid,Dihydroxyacetone kinase,1992,2397,,0.94408,0.722
4480,MOL004480,acetic acid,Xanthosine phosphorylase,1993,2837,,0.856885,0.718
4480,MOL004480,acetic acid,1-deoxy-D-xylulose 5-phosphate reductoisomerase,1994,2869,,0.870809,0.702
4480,MOL004480,acetic acid,RNA 3'-terminal phosphate cyclase,2001,5583,,0.873353,0.706
4480,MOL004480,acetic acid,"Biphenyl-2,3-diol 1,2-dioxygenase",2006,2392,,0.908283,0.77
4480,MOL004480,acetic acid,Haloalkane dehalogenase,2020,2281,,0.94872,0.78
4480,MOL004480,acetic acid,"Triosephosphate isomerase, glycosomal",2025,2914,,0.889125,0.71
4480,MOL004480,acetic acid,Multidrug resistance protein mexA,2026,3238,,0.900602,0.7
4480,MOL004480,acetic acid,Probable pyruvate-flavodoxin oxidoreductase,2027,4117,,0.910966,0.708
4480,MOL004480,acetic acid,Beta-lactamase IMP-1,2030,2840,,0.818642,0.706
4480,MOL004480,acetic acid,Arginase,2033,5126,,0.93158,0.764
4480,MOL004480,acetic acid,Ribonuclease Z,2035,5448,,0.833854,0.704
4480,MOL004480,acetic acid,N-carbamoyl-D-amino acid hydrolase,2063,2423,,0.866698,0.718
4480,MOL004480,acetic acid,Histidyl-tRNA synthetase,2070,3266,,0.963057,0.716
4480,MOL004480,acetic acid,UDP-N-acetylenolpyruvoylglucosamine reductase,2074,5093,,0.801654,0.71
4480,MOL004480,acetic acid,Beta-lactamase TEM,2083,2858,,0.920959,0.746
4480,MOL004480,acetic acid,Probable L-lysine-epsilon aminotransferase,2095,6658,,0.884529,0.706
4480,MOL004480,acetic acid,Glutamate decarboxylase alpha,2119,5353,,0.895272,0.704
4480,MOL004480,acetic acid,Heme oxygenase 1,2132,3391,,0.89501,0.73
4480,MOL004480,acetic acid,Pyridoxamine kinase,2147,2670,,0.806622,0.714
4480,MOL004480,acetic acid,Bifunctional polymyxin resistance protein arnA,2150,3257,,0.950975,0.704
4480,MOL004480,acetic acid,Cysteine desulfurase,2152,2748,,0.820088,0.734
4480,MOL004480,acetic acid,Gamma-aminobutyraldehyde dehydrogenase,2155,2881,,0.893277,0.702
4480,MOL004480,acetic acid,1-pyrroline-5-carboxylate dehydrogenase,2200,5355,,0.840114,0.708
4480,MOL004480,acetic acid,Epoxide hydrolase,2215,6466,,0.949979,0.7
4480,MOL004480,acetic acid,Aromatic-amino-acid aminotransferase,2216,2537,,0.865643,0.724
4480,MOL004480,acetic acid,2-isopropylmalate synthase,2223,3179,,0.961493,0.726
4480,MOL004480,acetic acid,Glycosyltransferase GtfA,2224,4790,,0.875737,0.712
4480,MOL004480,acetic acid,Extradiol ring-cleavage dioxygenase,2227,6846,,0.897464,0.738
4480,MOL004480,acetic acid,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,,0.965158,0.754
4480,MOL004480,acetic acid,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.939849,0.736
4480,MOL004480,acetic acid,Hydroxylamine reductase,2241,3274,,0.80637,0.736
4480,MOL004480,acetic acid,Clavaminate synthase 1,2260,2400,,0.938731,0.758
4480,MOL004480,acetic acid,Bifunctional adenosylcobalamin biosynthesis protein cobU,2261,4553,,0.882429,0.716
4480,MOL004480,acetic acid,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.912412,0.774
4480,MOL004480,acetic acid,Carboxylesterase,2264,2327,,0.915422,0.712
4480,MOL004480,acetic acid,"Acyl-CoA dehydrogenase, short-chain specific",2265,5003,,0.894426,0.71
4480,MOL004480,acetic acid,Glucose--fructose oxidoreductase,2269,2826,,0.814216,0.756
4480,MOL004480,acetic acid,Peroxidase/catalase T,2270,518,,0.89707,0.708
4480,MOL004480,acetic acid,Isopentenyl-diphosphate Delta-isomerase,2317,2586,,0.831479,0.73
4480,MOL004480,acetic acid,Protein ygbM,2319,2501,,0.859016,0.736
4480,MOL004480,acetic acid,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2320,3019,,0.846508,0.708
4480,MOL004480,acetic acid,Acetoin(diacetyl) reductase,2329,4509,,0.895411,0.712
4480,MOL004480,acetic acid,Prenyltransferase,2337,6540,,0.834001,0.71
4480,MOL004480,acetic acid,Pyrroline 5-carboxylate reductase isoform,2338,4087,,0.895051,0.72
4480,MOL004480,acetic acid,Phenazine biosynthesis protein phzF,2345,2818,,0.805768,0.736
4480,MOL004480,acetic acid,Ferredoxin reductase,2351,4439,,0.859505,0.734
4480,MOL004480,acetic acid,Replication protein,2352,5428,,0.895622,0.726
4480,MOL004480,acetic acid,Serine hydroxymethyltransferase 2,2362,3879,,0.857122,0.722
4480,MOL004480,acetic acid,Serine hydroxymethyltransferase 1,2363,3880,,0.8853,0.718
4480,MOL004480,acetic acid,Capsule biosynthesis protein,2390,4384,,0.818249,0.71
4480,MOL004480,acetic acid,Benzyl alcohol dehydrogenase,2395,4497,,0.827938,0.706
4480,MOL004480,acetic acid,Delta-aminolevulinic acid dehydratase,2401,2356,,0.889861,0.72
4480,MOL004480,acetic acid,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase",2423,6242,,0.823531,0.714
4480,MOL004480,acetic acid,"Hydroxyquinol 1,2-dioxygenase",2428,5427,,0.920257,0.716
4480,MOL004480,acetic acid,3-isopropylmalate dehydrogenase,2441,2350,,0.80008,0.734
4480,MOL004480,acetic acid,Methylmalonyl-CoA carboxyltransferase 5S subunit,2479,2983,,0.955112,0.722
4480,MOL004480,acetic acid,5'-fluoro-5'-deoxyadenosine synthase,2480,5413,,0.905137,0.728
4480,MOL004480,acetic acid,Histone deacetylase-like amidohydrolase,2481,6488,,0.857271,0.708
4480,MOL004480,acetic acid,GAF domain/HD domain protein,2500,6814,,0.885208,0.704
4480,MOL004480,acetic acid,METHOXY MYCOLIC ACID SYNTHASE 4 MMAA4 (METHYL MYCOLIC ACID SYNTHASE 4) (MMA4) (HYDROXY MYCOLIC ACID SYNTHASE),2505,6365,,0.94928,0.73
4480,MOL004480,acetic acid,Bla-imp protein,2507,6383,,0.818642,0.706
4480,MOL004480,acetic acid,Phosphatase yniC,2509,2904,,0.854886,0.71
4480,MOL004480,acetic acid,Mycolic acid synthase,2518,4316,,0.91416,0.708
4480,MOL004480,acetic acid,Phenazine biosynthesis protein PhzD,2520,4528,,0.888874,0.704
4480,MOL004480,acetic acid,Hydrolase,2533,4819,,0.917624,0.726
4480,MOL004480,acetic acid,1-deoxypentalenic acid 11-beta hydroxylase,2552,6249,,0.807198,0.706
4480,MOL004480,acetic acid,D-alanine--D-alanine ligase B,2559,5283,,0.811571,0.716
4480,MOL004480,acetic acid,R-specific alcohol dehydrogenase,2567,5719,,0.889056,0.722
4480,MOL004480,acetic acid,4-chlorobenzoyl CoA ligase,2595,5420,,0.800329,0.702
4480,MOL004480,acetic acid,"Uridine phosphorylase, putative",2599,5421,,0.911392,0.72
4480,MOL004480,acetic acid,DNA protection during starvation protein,2624,4411,,0.810446,0.714
4480,MOL004480,acetic acid,Anthranilate phosphoribosyltransferase,2627,4271,,0.823602,0.7
4480,MOL004480,acetic acid,"Putative ABC transport protein, solute-binding component",2640,5635,,0.809708,0.706
4480,MOL004480,acetic acid,Phosphotriesterase,2652,5742,,0.938151,0.734
4480,MOL004480,acetic acid,Putative cytochrome P450,2686,4608,,0.861863,0.704
4480,MOL004480,acetic acid,"Alanine racemase, catabolic",2693,3292,,0.818686,0.706
4480,MOL004480,acetic acid,Hypothetical protein VC1899,2724,4538,,0.858497,0.716
4480,MOL004480,acetic acid,Esterase EstB,2730,5660,,0.870115,0.728
4480,MOL004480,acetic acid,Tryptophanyl-tRNA synthetase 2,2774,3329,,0.842633,0.704
4480,MOL004480,acetic acid,NimA-related protein,2775,5650,,0.876457,0.7
4480,MOL004480,acetic acid,"Agmatinase, putative",2779,5207,,0.921586,0.712
4480,MOL004480,acetic acid,Putative alkylsulfatase,2786,5437,,0.858083,0.714
4480,MOL004480,acetic acid,Phospho-2-dehydro-3-deoxyheptonate aldolase,2794,3134,,0.848748,0.71
4480,MOL004480,acetic acid,"Oxidoreductase, short chain dehydrogenase/reductase family",2795,5326,,0.885621,0.704
4480,MOL004480,acetic acid,"Aminotransferase, putative",2811,4546,,0.81656,0.716
4480,MOL004480,acetic acid,6-phosphogluconolactonase,2812,3583,,0.910155,0.748
4480,MOL004480,acetic acid,3-oxoacyl-(Acyl carrier protein) reductase,2814,4495,,0.901082,0.706
4480,MOL004480,acetic acid,"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein",2815,4526,,0.855668,0.74
4480,MOL004480,acetic acid,3alpha-hydroxysteroid dehydrogenase/carbonyl reductase,2855,4446,,0.859982,0.718
4480,MOL004480,acetic acid,"TDP-glucose-4,6-dehydratase",2856,4427,,0.808525,0.716
4480,MOL004480,acetic acid,L-cysteine/cystine lyase C-DES,2858,4802,,0.874552,0.728
4480,MOL004480,acetic acid,Malonamidase E2,2859,4600,,0.923583,0.738
4480,MOL004480,acetic acid,"Glutamate dehydrogenase 1, mitochondrial",2870,201,,0.859458,0.71
4480,MOL004480,acetic acid,Coagulation factor XIII A chain,2873,6,,0.944689,0.746
4480,MOL004480,acetic acid,"Aspartate aminotransferase, mitochondrial",2874,426,,0.843501,0.758
4480,MOL004480,acetic acid,Fructose-bisphosphate aldolase A,2900,3069,,0.871484,0.738
4480,MOL004480,acetic acid,Uroporphyrinogen decarboxylase,2914,2954,,0.932043,0.718
4480,MOL004480,acetic acid,Creatine kinase M-type,2917,788,,0.839087,0.712
4480,MOL004480,acetic acid,Adenine phosphoribosyltransferase,2930,128,,0.807878,0.72
4480,MOL004480,acetic acid,Ribonuclease pancreatic,2935,5682,,0.88502,0.754
4480,MOL004480,acetic acid,Alcohol dehydrogenase 4,2941,396,,0.938609,0.718
4480,MOL004480,acetic acid,Glutathione S-transferase Mu 1,2952,896,,0.886044,0.738
4480,MOL004480,acetic acid,Phenylethanolamine N-methyltransferase,2964,974,,0.922333,0.744
4480,MOL004480,acetic acid,"Pyruvate carboxylase, mitochondrial",2969,771,,0.919837,0.73
4480,MOL004480,acetic acid,Annexin A3,2976,5483,,0.896637,0.704
4480,MOL004480,acetic acid,Pyruvate kinase isozymes M1/M2,2986,98,,0.920714,0.716
4480,MOL004480,acetic acid,D-amino-acid oxidase,2992,6645,,0.920819,0.728
4480,MOL004480,acetic acid,Carboxypeptidase A1,2994,6255,,0.888726,0.708
4480,MOL004480,acetic acid,Ganglioside GM2 activator,3011,2616,,0.884648,0.702
4480,MOL004480,acetic acid,Gamma-aminobutyric-acid receptor subunit beta-1,3014,4098,,0.930242,0.712
4480,MOL004480,acetic acid,Serine--pyruvate aminotransferase,3031,349,,0.95079,0.724
4480,MOL004480,acetic acid,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",3045,41,,0.810725,0.71
4480,MOL004480,acetic acid,Oxidoreductase,3054,1410,,0.952134,0.726
4480,MOL004480,acetic acid,Leucine carboxyl methyltransferase 2,3088,675,,0.871409,0.7
4480,MOL004480,acetic acid,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",3111,214,,0.907201,0.712
4480,MOL004480,acetic acid,Calcium-binding mitochondrial carrier protein Aralar1,3114,262,,0.85448,0.706
4480,MOL004480,acetic acid,"NG,NG-dimethylarginine dimethylaminohydrolase 2",3139,670,,0.916708,0.714
4480,MOL004480,acetic acid,Alanine aminotransferase 1,3145,735,,0.940588,0.73
4480,MOL004480,acetic acid,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",3164,548,,0.922792,0.712
4480,MOL004480,acetic acid,Gamma-aminobutyric-acid receptor subunit beta-3,3165,4099,,0.966029,0.712
4480,MOL004480,acetic acid,"Aldehyde dehydrogenase X, mitochondrial",3181,531,,0.920739,0.71
4480,MOL004480,acetic acid,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",3182,197,,0.947902,0.714
4480,MOL004480,acetic acid,S-adenosylmethionine synthetase isoform type-2,3184,334,,0.914235,0.754
4480,MOL004480,acetic acid,Cystathionine gamma-lyase,3190,868,,0.890292,0.73
4480,MOL004480,acetic acid,"Serine hydroxymethyltransferase, cytosolic",3194,367,,0.888304,0.744
4480,MOL004480,acetic acid,Myotonin-protein kinase,3243,6392,,0.875543,0.702
4480,MOL004480,acetic acid,Bile acid CoA:amino acid N-acyltransferase,3260,4055,,0.859437,0.716
4480,MOL004480,acetic acid,Glycine N-methyltransferase,3265,411,,0.940626,0.77
4480,MOL004480,acetic acid,Platelet-activating factor acetylhydrolase IB subunit gamma,3270,6606,,0.843987,0.728
4480,MOL004480,acetic acid,Hydroxyacylglutathione hydrolase,3295,3319,,0.920449,0.704
4480,MOL004480,acetic acid,"Probable alanyl-tRNA synthetase, mitochondrial",3303,4070,,0.954511,0.712
4480,MOL004480,acetic acid,Glycine N-acyltransferase,3306,4057,,0.914975,0.71
4480,MOL004480,acetic acid,Dehydrogenase/reductase SDR family member 11,3314,5157,,0.887465,0.704
4480,MOL004480,acetic acid,Glutathione S-transferase A5,3321,903,,0.82779,0.716
4480,MOL004480,acetic acid,L-xylulose reductase,3323,989,,0.909075,0.708
4480,MOL004480,acetic acid,"N-acetylglutamate synthase, mitochondrial",3335,4023,,0.958553,0.71
4480,MOL004480,acetic acid,"Choline dehydrogenase, mitochondrial",3344,700,,0.900795,0.702
4480,MOL004480,acetic acid,Phosphoethanolamine/phosphocholine phosphatase,3349,3929,,0.916703,0.712
4480,MOL004480,acetic acid,Glutamate [NMDA] receptor subunit 3A,3350,706,,0.818708,0.724
4480,MOL004480,acetic acid,Alanine aminotransferase 2,3351,3904,,0.813059,0.732
4480,MOL004480,acetic acid,11-cis retinol dehydrogenase,3364,627,,0.918098,0.724
4480,MOL004480,acetic acid,Betaine--homocysteine S-methyltransferase 1,3368,941,,0.923531,0.734
4480,MOL004480,acetic acid,Glycine N-acyltransferase-like protein 1,3371,4059,,0.860382,0.708
4480,MOL004480,acetic acid,Protein-glutamine gamma-glutamyltransferase Z,3392,3992,,0.914915,0.702
4480,MOL004480,acetic acid,"Alanine--glyoxylate aminotransferase 2, mitochondrial",3427,114,,0.956927,0.756
4480,MOL004480,acetic acid,Egl nine homolog 1,3433,3960,,0.867059,0.702
4480,MOL004480,acetic acid,Betaine--homocysteine S-methyltransferase 2,3440,3996,,0.893301,0.728
4480,MOL004480,acetic acid,"5'(3')-deoxyribonucleotidase, mitochondrial",3461,2753,,0.844691,0.714
4480,MOL004480,acetic acid,Gephyrin,3464,4532,,0.931117,0.742
4480,MOL004480,acetic acid,NAD-dependent deacetylase sirtuin-5,3479,5766,,0.921831,0.7
4480,MOL004480,acetic acid,Group IIE secretory phospholipase A2,3485,6270,,0.90428,0.766
4480,MOL004480,acetic acid,Peroxisomal sarcosine oxidase,3490,4061,,0.858633,0.734
4480,MOL004480,acetic acid,Mitochondrial dicarboxylate carrier,3495,4010,,0.925224,0.73
4480,MOL004480,acetic acid,Trafficking protein particle complex subunit 4,3520,6786,,0.921606,0.724
4480,MOL004480,acetic acid,NADP-dependent malic enzyme,3528,666,,0.967184,0.754
4480,MOL004480,acetic acid,"Glutamate dehydrogenase 2, mitochondrial",3541,830,,0.878469,0.71
4480,MOL004480,acetic acid,"Alanyl-tRNA synthetase, cytoplasmic",3543,323,,0.920893,0.732
4480,MOL004480,acetic acid,"Glycine amidinotransferase, mitochondrial",3553,383,,0.977078,0.778
4480,MOL004480,acetic acid,ADP-ribosylation factor 1,3608,6316,,0.94402,0.716
4480,MOL004480,acetic acid,S-adenosylmethionine synthetase isoform type-1,3613,453,,0.943116,0.742
4480,MOL004480,acetic acid,Glutathione S-transferase Mu 4,3620,901,,0.818721,0.71
4480,MOL004480,acetic acid,Aminoacylase-1,3621,533,,0.87829,0.714
4480,MOL004480,acetic acid,"Cysteine desulfurase, mitochondrial",3635,169,,0.956765,0.744
4480,MOL004480,acetic acid,Alanine--glyoxylate aminotransferase 2-like 2,3647,3899,,0.934212,0.716
4480,MOL004480,acetic acid,Retinol dehydrogenase 13,3652,651,,0.881485,0.708
4480,MOL004480,acetic acid,"Malonyl CoA-acyl carrier protein transacylase, mitochondrial",3656,6314,,0.960928,0.7
4480,MOL004480,acetic acid,Proton-coupled amino acid transporter 1,3660,593,,0.813418,0.714
4480,MOL004480,acetic acid,Glutathione S-transferase A2,3674,3932,,0.872642,0.728
4480,MOL004480,acetic acid,Adenylosuccinate synthetase isozyme 1,3681,3978,,0.945736,0.764
4480,MOL004480,acetic acid,L-lactate dehydrogenase A chain,3696,473,,0.877901,0.754
4480,MOL004480,acetic acid,Glycine receptor subunit alpha-2,3702,820,,0.85546,0.736
4480,MOL004480,acetic acid,Histone deacetylase 8,3725,2921,,0.943035,0.7
4480,MOL004480,acetic acid,Pyrroline-5-carboxylate reductase 1,3739,248,,0.876644,0.742
4480,MOL004480,acetic acid,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",3749,630,,0.930493,0.72
4480,MOL004480,acetic acid,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",3755,575,,0.951768,0.75
4480,MOL004480,acetic acid,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",3789,110,,0.935142,0.724
4480,MOL004480,acetic acid,Peptidyl-prolyl cis-trans isomerase H,3791,4083,,0.867858,0.714
4480,MOL004480,acetic acid,Peroxiredoxin-2,3792,3599,,0.947867,0.716
4480,MOL004480,acetic acid,Triosephosphate isomerase,3797,6346,,0.939854,0.774
4480,MOL004480,acetic acid,Glucose-6-phosphate isomerase,3824,2206,,0.911193,0.734
4480,MOL004480,acetic acid,"NAD-dependent malic enzyme, mitochondrial",3826,166,,0.937161,0.772
4480,MOL004480,acetic acid,"5-aminolevulinate synthase, erythroid-specific, mitochondrial",3831,1088,,0.920461,0.718
4480,MOL004480,acetic acid,Glycine receptor subunit alpha-3,3834,461,,0.883266,0.768
4480,MOL004480,acetic acid,SHMT2 protein,3840,3884,,0.950602,0.734
4480,MOL004480,acetic acid,Hypothetical protein DKFZp686P09201,3841,3885,,0.871303,0.704
4480,MOL004480,acetic acid,Calcium-binding mitochondrial carrier protein Aralar2,3844,513,,0.911552,0.702
4480,MOL004480,acetic acid,"NADP-dependent malic enzyme, mitochondrial",3853,363,,0.970335,0.744
4480,MOL004480,acetic acid,Ornithine decarboxylase antizyme 3,3855,3981,,0.836496,0.702
